,song_names,sentences
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",born to teach them all to heel
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",born of black wind fire and steel
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",i am an outcast on the path of no return
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",punisher and swordsman
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",i was born to burn
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",black wind always follows
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",where my black horse rides
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",fires in my soul
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",steel is on my side
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",born of black wind fire and steel
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",born of black wind fire and steel
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",born to teach them all to heel
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",born of black wind fire and steel
Hail and Kill,Hail and Kill,brothers i am calling from the valley of the kings
Hail and Kill,Hail and Kill,with nothing to atone
Hail and Kill,Hail and Kill,a dark march lies ahead together we will ride
Hail and Kill,Hail and Kill,like thunder from the sky
Hail and Kill,Hail and Kill,may your sword stay wet like a young girl in her prime
Hail and Kill,Hail and Kill,hold your hammers high
Hail and Kill,Hail and Kill,blood and death are waiting like a raven in the sky
Hail and Kill,Hail and Kill,i was born to die
Hail and Kill,Hail and Kill,hear me while i live
Hail and Kill,Hail and Kill,as i look into your eyes
Hail and Kill,Hail and Kill,none shall hear a lie
Hail and Kill,Hail and Kill,power and dominion are taken by the will
Hail and Kill,Hail and Kill,by divine right hail and kill
Hail and Kill,Hail and Kill,hail hail hail and kill hail and kill
Hail and Kill,Hail and Kill,hail hail hail and kill hail and kill
Hail and Kill,Hail and Kill,my father was a wolf
Hail and Kill,Hail and Kill,im a kinsman of the slain
Hail and Kill,Hail and Kill,sworn to rise again
Hail and Kill,Hail and Kill,i will bring salvation punishment and pain
Hail and Kill,Hail and Kill,the hammer of hate is our faith
Hail and Kill,Hail and Kill,power and dominion are taken by the will
Hail and Kill,Hail and Kill,by divine right hail and kill
Hail and Kill,Hail and Kill,hail hail hail and kill kill and kill
Hail and Kill,Hail and Kill,hail hail hail and kill hail and kill
Hail and Kill,Hail and Kill,hail hail hail and kill 
Hail and Kill,Hail and Kill,hail hail hail and kill
Hail and Kill,Hail and Kill,hail hail hail and kill
Hail and Kill,Hail and Kill,hail hail hail and kill
Hail and Kill,Hail and Kill,hail hail hail and kill
Hail and Kill,Hail and Kill,hail hail hail and kill
Hail and Kill,Hail and Kill,hail hail hail and kill
Hail and Kill,Hail and Kill,hail hail hail and kill
Hail and Kill,Hail and Kill,hail hail hail and kill 
Hail and Kill,Hail and Kill,rip their flesh burn their hearts
Hail and Kill,Hail and Kill,stab them in the eyes
Hail and Kill,Hail and Kill,rape their women as they cry
Hail and Kill,Hail and Kill,kill their servants burn their homes
Hail and Kill,Hail and Kill,till theres no blood left to spill
Hail and Kill,Hail and Kill,hail and kill
Hail and Kill,Hail and Kill,power and dominion are taken by the will
Hail and Kill,Hail and Kill,by divine right hail and kill
Hail and Kill,Hail and Kill,hail hail hail and kill
Hail and Kill,Hail and Kill,hail and kill
Hail and Kill,Hail and Kill,hail hail hail and kill
Hail and Kill,Hail and Kill,kill and kill
Hail and Kill,Hail and Kill,hail hail hail and kill
Hail and Kill,Hail and Kill,hail and kill hail and kill
Hail and Kill,Hail and Kill,hail hail hail and kill
Hail and Kill,Hail and Kill,hail and kill hail and kill
Hail and Kill,Hail and Kill,hail hail hail and kill
Hail and Kill,Hail and Kill,hail and kill
Hail and Kill,Hail and Kill,hail hail hail and kill
The Power of Thy Sword,The Power of Thy Sword,lord of battle i pray on bended knee conquest by the rising sun 
The Power of Thy Sword,The Power of Thy Sword,ill wait for thy command with flame and blood at hand 
The Power of Thy Sword,The Power of Thy Sword,glory and a broken sword
The Power of Thy Sword,The Power of Thy Sword,im the master of the world i have no fear of man or beast 
The Power of Thy Sword,The Power of Thy Sword,born inside the soul of the world
The Power of Thy Sword,The Power of Thy Sword,riding hard breaking bone with steel and stone
The Power of Thy Sword,The Power of Thy Sword,eternal might i was born to wield
The Power of Thy Sword,The Power of Thy Sword,let us drink to the battles weve lived and weve fought 
The Power of Thy Sword,The Power of Thy Sword,celebrate the pain and havoc we have wrought 
The Power of Thy Sword,The Power of Thy Sword,great heroes charge into the fight 
The Power of Thy Sword,The Power of Thy Sword,from the north to the south in the black of night
The Power of Thy Sword,The Power of Thy Sword,the clash of honor calls to stand when others fall 
The Power of Thy Sword,The Power of Thy Sword,gods of war feel the power of my sword
The Power of Thy Sword,The Power of Thy Sword,drink to the battles weve lived and weve fought 
The Power of Thy Sword,The Power of Thy Sword,celebrate the pain and havoc we have wrought
The Power of Thy Sword,The Power of Thy Sword,great heroes charge into the fight 
The Power of Thy Sword,The Power of Thy Sword,from the north to the south in the black of night
The Power of Thy Sword,The Power of Thy Sword,fierce is my blade fierce is my hate born to die in battle 
The Power of Thy Sword,The Power of Thy Sword,i laugh at my fate 
The Power of Thy Sword,The Power of Thy Sword,now pay in blood when your blood has been spilled 
The Power of Thy Sword,The Power of Thy Sword,youre never forgiven death is fulfilled 
The Power of Thy Sword,The Power of Thy Sword,the clash of honor calls to stand when others fall
The Power of Thy Sword,The Power of Thy Sword,gods of war feel the power of my sword
The Power of Thy Sword,The Power of Thy Sword,the clash of honor calls 
The Power of Thy Sword,The Power of Thy Sword,i will stand when others fall
The Power of Thy Sword,The Power of Thy Sword,open magic doors
The Power of Thy Sword,The Power of Thy Sword,the will know the power of my sword
The Power of Thy Sword,The Power of Thy Sword,there is blood in my hands there is blood in my eyes
The Power of Thy Sword,The Power of Thy Sword,with blood in my voice i scream as you die 
The Power of Thy Sword,The Power of Thy Sword,thirsting for vengeance and mounds of the slain 
The Power of Thy Sword,The Power of Thy Sword,shaking the forest onto the plain
The Power of Thy Sword,The Power of Thy Sword,fierce is my blade fierce is my hate born to die in battle 
The Power of Thy Sword,The Power of Thy Sword,i laugh at my fate 
The Power of Thy Sword,The Power of Thy Sword,now pay in blood when your blood has been spilled 
The Power of Thy Sword,The Power of Thy Sword,youre never forgiven death is fulfilled 
The Power of Thy Sword,The Power of Thy Sword,the clash of honor calls to stand when others fall
The Power of Thy Sword,The Power of Thy Sword,gods of war feel the power of my sword
Herz Aus Stahl,Herz Aus Stahl,ein feuer brennt
Herz Aus Stahl,Herz Aus Stahl,tausend meilen weg
Herz Aus Stahl,Herz Aus Stahl,zeigt mir den weg zum ziel
Herz Aus Stahl,Herz Aus Stahl,ich reit kometen
Herz Aus Stahl,Herz Aus Stahl,mein weg ist lang und schwer
Herz Aus Stahl,Herz Aus Stahl,schweigen ist die schwerste last
Herz Aus Stahl,Herz Aus Stahl,kämpf gegen die welt
Herz Aus Stahl,Herz Aus Stahl,nimm alles was es gibt
Herz Aus Stahl,Herz Aus Stahl,manchmal verlier auch ich
Herz Aus Stahl,Herz Aus Stahl,geboren um gegen den wind zu gehen
Herz Aus Stahl,Herz Aus Stahl,geboren um zu verlieren
Herz Aus Stahl,Herz Aus Stahl,wohin ich geh geh ich allein
Herz Aus Stahl,Herz Aus Stahl,schlag die schlacht
Herz Aus Stahl,Herz Aus Stahl,leb wie do willst
Herz Aus Stahl,Herz Aus Stahl,ich kenn keine not
Herz Aus Stahl,Herz Aus Stahl,und keine angst vorm tod
Herz Aus Stahl,Herz Aus Stahl,schlag die schlacht
Herz Aus Stahl,Herz Aus Stahl,do hast die wahl
Herz Aus Stahl,Herz Aus Stahl,ich hab ein herz aus stahl
Herz Aus Stahl,Herz Aus Stahl,geh den weg nur vorwärts
Herz Aus Stahl,Herz Aus Stahl,lasse nichts zurück
Herz Aus Stahl,Herz Aus Stahl,es gibt nur eine chance
Herz Aus Stahl,Herz Aus Stahl,die jetzt lachen und sich freun
Herz Aus Stahl,Herz Aus Stahl,werden es noch sehn
Herz Aus Stahl,Herz Aus Stahl,sie wordn wie schnee vergehn
Herz Aus Stahl,Herz Aus Stahl,wir werden gehn als ein starkes heer
Herz Aus Stahl,Herz Aus Stahl,sie beugen das haupt
Herz Aus Stahl,Herz Aus Stahl,ihr mut geht dahin
Herz Aus Stahl,Herz Aus Stahl,dann lachen wir vorbei die qual
Herz Aus Stahl,Herz Aus Stahl,und seht das herz aus stahl
Herz Aus Stahl,Herz Aus Stahl,zu hart für euch   zu hart für euch
Herz Aus Stahl,Herz Aus Stahl,schlag die schlacht
Herz Aus Stahl,Herz Aus Stahl,leb wie do willst
Herz Aus Stahl,Herz Aus Stahl,ich kenn keine not
Herz Aus Stahl,Herz Aus Stahl,und keine angst vorm tod
Herz Aus Stahl,Herz Aus Stahl,schlag die schlacht
Herz Aus Stahl,Herz Aus Stahl,do hast die wahl
Herz Aus Stahl,Herz Aus Stahl,ich hab ein herz aus stahl
Herz Aus Stahl,Herz Aus Stahl,ich hab ein herz aus stahl
Herz Aus Stahl,Herz Aus Stahl,schlag die schlacht
Herz Aus Stahl,Herz Aus Stahl,do hast die wahl
Herz Aus Stahl,Herz Aus Stahl,ich hab ein herz aus stahl
Herz Aus Stahl,Herz Aus Stahl,schlag die schlacht
Herz Aus Stahl,Herz Aus Stahl,leb wie do willst
Herz Aus Stahl,Herz Aus Stahl,ich kenn keine not
Herz Aus Stahl,Herz Aus Stahl,und keine angst vorm tod
Herz Aus Stahl,Herz Aus Stahl,schlag die schlacht
Herz Aus Stahl,Herz Aus Stahl,do hast die wahl
Herz Aus Stahl,Herz Aus Stahl,ich hab ein herz aus stahl
Kingdom Come,Kingdom Come,see the white light
Kingdom Come,Kingdom Come,the light within
Kingdom Come,Kingdom Come,be your own disciple
Kingdom Come,Kingdom Come,fan the sparks of will
Kingdom Come,Kingdom Come,for all of us waiting
Kingdom Come,Kingdom Come,our kingdom has come
Kingdom Come,Kingdom Come,rays of power shining
Kingdom Come,Kingdom Come,rays of magic fall
Kingdom Come,Kingdom Come,on the golden voice that speaks within us all
Kingdom Come,Kingdom Come,for all of us waiting
